DATE,OPEN,HIGH,LOW,CLOSE,MARKET CAP,STATUS,VALUE
7-Feb-17,1040.14,1061.93,1040.14,1061.35,"16,796,600,000",0.020391486,1
6-Feb-17,1028.4,1044.64,1028.16,1038.15,"16,605,400,000",0.009480747,1
5-Feb-17,1043.52,1043.63,1022.37,1027.34,"16,847,400,000",-0.015505213,0
4-Feb-17,1031.33,1045.9,1015.16,1042.9,"16,648,800,000",0.011218524,1
3-Feb-17,1011.46,1033.87,1008.79,1029.91,"16,326,100,000",0.018240959,1
2-Feb-17,990,1013.52,983.22,1011.8,"15,977,800,000",0.022020202,1
1-Feb-17,970.94,989.11,970.74,989.02,"15,667,900,000",0.01862113,1
31-Jan-17,920.96,972.02,920.96,970.4,"14,859,700,000",0.053683113,1
30-Jan-17,920.15,923.05,919.47,920.38,"14,844,900,000",0.000249959,1
29-Jan-17,922.07,923.42,919.15,919.5,"14,874,000,000",-0.002787207,0
28-Jan-17,919.81,923.91,919.81,921.59,"14,835,800,000",0.001935182,1
27-Jan-17,918.36,923.22,915.85,919.75,"14,810,400,000",0.001513568,1
26-Jan-17,902.39,919.33,902.22,917.59,"14,551,200,000",0.016844158,1
25-Jan-17,891.92,903.25,891.69,901.54,"14,380,700,000",0.010785721,1
24-Jan-17,910.68,924.14,892.29,892.69,"14,681,400,000",-0.019754469,0
23-Jan-17,925.5,928.27,916.74,921.01,"14,918,800,000",-0.004851432,0
22-Jan-17,922.21,937.52,897.56,924.67,"14,863,600,000",0.002667505,1
21-Jan-17,895.55,927.37,895.53,921.79,"14,432,000,000",0.02930043,1
20-Jan-17,898.17,899.4,887.01,895.03,"14,472,100,000",-0.003495997,0
19-Jan-17,888.34,904.61,884.34,899.07,"14,311,700,000",0.012078709,1
18-Jan-17,909.37,917.5,858.3,886.62,"14,648,900,000",-0.02501732,0
17-Jan-17,830.95,910.56,830.8,907.94,"13,383,900,000",0.092652988,1
16-Jan-17,821.78,834.53,820.27,831.53,"13,234,600,000",0.011864489,1
15-Jan-17,818.14,823.31,812.87,821.8,"13,174,300,000",0.004473562,1
14-Jan-17,825.14,835.09,812.46,818.41,"13,285,200,000",-0.008156192,0
13-Jan-17,803.74,829,780,823.98,"12,939,100,000",0.025182273,1
12-Jan-17,775.18,826.25,755.76,804.83,"12,477,600,000",0.038249181,1
11-Jan-17,908.12,919.45,762.76,777.76,"14,615,700,000",-0.143549311,0
10-Jan-17,902.44,914.87,901.06,907.68,"14,522,600,000",0.00580648,1
9-Jan-17,913.24,913.69,879.81,902.83,"14,694,900,000",-0.011398975,0
8-Jan-17,908.17,942.72,887.25,911.2,"14,611,400,000",0.00333638,1
7-Jan-17,903.49,908.59,823.56,908.59,"14,534,400,000",0.005644777,1
6-Jan-17,1014.24,1046.81,883.94,902.2,"16,314,100,000",-0.110466951,0
5-Jan-17,1156.73,1191.1,910.42,1013.38,"18,604,000,000",-0.123926932,0
4-Jan-17,1044.4,1159.42,1044.4,1154.73,"16,795,400,000",0.105639602,1
3-Jan-17,1021.6,1044.08,1021.6,1043.84,"16,426,600,000",0.021769773,1
2-Jan-17,998.62,1031.39,996.7,1021.75,"16,055,100,000",0.023161964,1
1-Jan-17,963.66,1003.08,958.7,998.33,"15,491,200,000",0.035977419,1
31-Dec-16,960.63,963.74,947.24,963.74,"15,440,700,000",0.003237459,1
30-Dec-16,972.53,972.53,934.83,961.24,"15,630,200,000",-0.011608896,0
29-Dec-16,975.13,979.4,954.5,973.5,"15,670,000,000",-0.001671572,0
28-Dec-16,934.83,975.92,934.83,975.92,"15,020,500,000",0.043954516,1
27-Dec-16,908.35,940.05,904.25,933.2,"14,593,300,000",0.027357296,1
26-Dec-16,896.9,913.18,896.9,907.61,"14,407,800,000",0.011941131,1
25-Dec-16,899.65,899.65,862.42,896.18,"14,450,100,000",-0.003857056,0
24-Dec-16,922.18,923.48,886.34,898.82,"14,810,300,000",-0.02533128,0
23-Dec-16,864.89,925.12,864.68,921.98,"13,888,600,000",0.066008394,1
22-Dec-16,834.18,875.78,834.15,864.54,"13,393,800,000",0.036395023,1
21-Dec-16,800.64,834.28,799.4,834.28,"12,853,700,000",0.042016387,1
20-Dec-16,792.25,801.34,791.5,800.88,"12,717,600,000",0.010893026,1
19-Dec-16,790.69,793.61,790.32,792.71,"12,691,100,000",0.002554731,1
18-Dec-16,791.01,794.74,788.03,790.53,"12,694,800,000",-0.000606819,0
17-Dec-16,785.17,792.51,784.86,790.83,"12,599,600,000",0.00720863,1
16-Dec-16,778.96,785.03,778.96,784.91,"12,498,800,000",0.00763839,1
15-Dec-16,780.07,781.43,777.8,778.09,"12,511,700,000",-0.002538234,0
14-Dec-16,780,782.03,776.84,781.48,"12,512,900,000",0.001897436,1
13-Dec-16,780.65,788.46,777.96,780.56,"12,521,500,000",-0.000115289,0
12-Dec-16,770.04,781.92,770.04,780.09,"12,349,800,000",0.01305127,1
11-Dec-16,774.75,774.8,765.41,769.73,"12,423,600,000",-0.00647951,0
10-Dec-16,773.02,777.09,772.91,774.65,"12,394,500,000",0.002108613,1
9-Dec-16,769.94,774.53,769.65,772.79,"12,344,000,000",0.003701587,1
8-Dec-16,768.08,774.7,765.95,770.81,"12,312,500,000",0.003554317,1
7-Dec-16,764.21,771.54,759.75,768.13,"12,248,900,000",0.00512948,1
6-Dec-16,758.72,765.62,758.72,764.22,"12,159,400,000",0.007249051,1
5-Dec-16,773.39,773.47,751.71,758.7,"12,393,100,000",-0.018994298,0
4-Dec-16,771.64,773.87,768.16,773.87,"12,363,600,000",0.002889949,1
3-Dec-16,778.25,778.25,764.86,771.15,"12,467,800,000",-0.009123032,0
2-Dec-16,757.54,781.3,757.54,777.94,"12,134,800,000",0.026929271,1
1-Dec-16,746.05,758.27,746.05,756.77,"11,949,200,000",0.01436901,1
30-Nov-16,736.28,747.93,736.26,745.69,"11,791,600,000",0.012780464,1
29-Nov-16,736.33,737.47,734.56,735.6,"11,790,900,000",-0.000991403,0
28-Nov-16,732.48,738.01,732.48,735.81,"11,727,800,000",0.004546199,1
27-Nov-16,735.44,739.02,731.09,732.03,"11,773,800,000",-0.00463668,0
26-Nov-16,741.51,742.21,729.63,735.38,"11,869,600,000",-0.008266915,0
25-Nov-16,740.44,741.65,734.59,741.65,"11,851,100,000",0.001634163,1
24-Nov-16,744.62,746.83,733.49,740.29,"11,916,500,000",-0.005815047,0
23-Nov-16,751.74,752.25,738.92,744.59,"12,029,000,000",-0.009511267,0
22-Nov-16,739.64,753.87,736.53,751.35,"11,834,200,000",0.015832026,1
21-Nov-16,731.26,741.72,730.51,739.25,"11,698,900,000",0.010926346,1
20-Nov-16,751.88,755.48,717.94,731.03,"12,027,500,000",-0.027730489,0
19-Nov-16,751.83,756.24,744.47,751.62,"12,025,400,000",-0.000279318,0
18-Nov-16,740.71,752.88,736.89,751.59,"11,846,000,000",0.01468861,1
17-Nov-16,744.88,755.64,739.51,740.98,"11,911,300,000",-0.005235743,0
16-Nov-16,711.17,747.62,709.04,744.2,"11,370,700,000",0.046444591,1
15-Nov-16,705.79,715.72,705.26,711.62,"11,283,400,000",0.008260247,1
14-Nov-16,702,706.28,699.81,705.02,"11,214,600,000",0.004301994,1
13-Nov-16,705.2,705.26,687.32,702.03,"11,264,500,000",-0.004495179,0
12-Nov-16,716.75,717.15,704.03,705.05,"11,447,700,000",-0.016323683,0
11-Nov-16,715.55,718.32,714.41,716.41,"11,427,200,000",0.001201873,1
10-Nov-16,722.84,723.02,711.21,715.53,"11,542,100,000",-0.010112888,0
9-Nov-16,709.83,740.05,708.61,723.27,"11,333,000,000",0.018934111,1
8-Nov-16,703.09,712.99,702.39,709.85,"11,224,000,000",0.009614701,1
7-Nov-16,710.74,710.74,699.9,703.13,"11,344,800,000",-0.01070715,0
6-Nov-16,703.81,714.26,699.56,711.52,"11,233,000,000",0.010954661,1
5-Nov-16,703.52,707.51,697.74,703.42,"11,227,200,000",-0.000142142,0
4-Nov-16,689.12,706.93,685.56,703.24,"10,996,400,000",0.0204899,1
3-Nov-16,742.35,745.77,678.16,688.7,"11,844,300,000",-0.072270492,0
2-Nov-16,730.07,740.83,722.35,740.83,"11,647,200,000",0.014738313,1
1-Nov-16,701.34,736.45,701.34,729.79,"11,187,700,000",0.040565204,1
31-Oct-16,702.64,709.29,691.68,700.97,"11,207,200,000",-0.002376751,0
30-Oct-16,714.12,714.12,696.48,701.86,"11,388,800,000",-0.017167983,0
29-Oct-16,690.29,720.4,690.05,714.48,"11,007,600,000",0.035043243,1
28-Oct-16,688,690.44,684.16,689.65,"10,969,800,000",0.002398256,1
27-Oct-16,678.21,688.59,678.04,688.31,"10,812,500,000",0.014892143,1
26-Oct-16,657.68,679.73,657.68,678.3,"10,484,000,000",0.031352633,1
25-Oct-16,654,664.42,653.7,657.59,"10,424,300,000",0.005489297,1
24-Oct-16,657.16,657.25,652.6,653.76,"10,473,500,000",-0.005173778,0
23-Oct-16,657.62,661.13,653.89,657.07,"10,479,700,000",-0.000836349,0
22-Oct-16,633.14,658.2,632.85,657.29,"10,088,400,000",0.038143223,1
21-Oct-16,630.83,634.09,630.69,632.83,"10,050,300,000",0.003170426,1
20-Oct-16,630.66,631.92,628.26,630.86,"10,046,700,000",0.000317128,1
19-Oct-16,638.13,638.87,628.01,630.52,"10,164,800,000",-0.01192547,0
18-Oct-16,639.41,640.74,636,637.96,"10,184,000,000",-0.002267716,0
17-Oct-16,641.82,642.33,638.66,639.19,"10,221,300,000",-0.004097722,0
16-Oct-16,639.08,642.9,638.9,641.63,"10,176,800,000",0.003990111,1
15-Oct-16,640.31,642.1,637.39,638.65,"10,195,200,000",-0.002592494,0
14-Oct-16,637.01,641.28,637.01,640.38,"10,141,600,000",0.005290341,1
13-Oct-16,636.03,638.83,635.03,636.79,"10,125,100,000",0.001194912,1
12-Oct-16,640.87,641.34,635.97,636.19,"10,201,000,000",-0.007302573,0
11-Oct-16,619.24,642.08,618.5,641.07,"9,855,650,000",0.035252891,1
10-Oct-16,616.82,621.32,616.2,618.99,"9,816,270,000",0.003518044,1
9-Oct-16,619.17,619.2,616.61,616.75,"9,852,480,000",-0.003908458,0
8-Oct-16,617.34,619.85,617.34,619.11,"9,822,100,000",0.00286714,1
7-Oct-16,612.61,617.91,611.82,617.12,"9,745,740,000",0.007361943,1
6-Oct-16,612.47,613.82,611.47,613.02,"9,742,370,000",0.000898003,1
5-Oct-16,610.22,613.81,609.62,612.51,"9,705,320,000",0.003752745,1
4-Oct-16,612.05,612.05,609.48,610.2,"9,733,330,000",-0.003022629,0
3-Oct-16,610.97,612.57,610.46,612.13,"9,714,980,000",0.00189862,1
2-Oct-16,613.95,614,609.68,610.89,"9,761,330,000",-0.004984119,0
1-Oct-16,609.93,615.24,609.93,613.98,"9,696,280,000",0.006640106,1
30-Sep-16,605.72,609.74,604.14,609.74,"9,628,250,000",0.00663673,1
29-Sep-16,605.02,606.82,604.85,605.69,"9,616,160,000",0.001107401,1
28-Sep-16,606.24,606.59,604.61,604.73,"9,634,530,000",-0.002490763,0
27-Sep-16,608.02,608.25,604.11,606.17,"9,661,590,000",-0.003042663,0
26-Sep-16,600.81,608.14,600.35,608.04,"9,545,830,000",0.012033754,1
25-Sep-16,602.75,603.38,599.71,600.83,"9,575,360,000",-0.0031854,0
24-Sep-16,602.96,604.58,602.04,602.63,"9,577,520,000",-0.0005473,0
23-Sep-16,596.2,603.21,595.79,602.84,"9,469,130,000",0.011137202,1
22-Sep-16,597.28,598.49,596.21,596.3,"9,485,280,000",-0.001640771,0
21-Sep-16,603.59,603.59,595.88,597.15,"9,584,260,000",-0.010669494,0
20-Sep-16,609.25,609.52,607.94,608.31,"9,673,140,000",-0.001542881,0
19-Sep-16,609.87,610.93,608.27,609.23,"9,681,960,000",-0.001049404,0
18-Sep-16,606.28,610.16,605.86,609.87,"9,623,950,000",0.005921356,1
17-Sep-16,607.22,607.86,605.19,605.98,"9,637,600,000",-0.002042093,0
16-Sep-16,607.25,609.26,606.74,606.97,"9,637,020,000",-0.000461095,0
15-Sep-16,610.59,611.09,607.15,607.15,"9,688,940,000",-0.005633895,0
14-Sep-16,608.84,611.95,608.41,610.68,"9,660,080,000",0.00302214,1
13-Sep-16,608.02,611.19,606.92,609.24,"9,645,930,000",0.002006513,1
12-Sep-16,607,608.46,605.41,608.24,"9,628,560,000",0.002042834,1
11-Sep-16,623.42,628.82,600.51,606.72,"9,887,780,000",-0.026787719,0
10-Sep-16,622.93,625.1,622.39,623.51,"9,878,730,000",0.000931084,1
9-Sep-16,626.35,626.83,620.26,622.86,"9,931,980,000",-0.005571965,0
8-Sep-16,614.63,628.77,613.84,626.32,"9,745,120,000",0.019019573,1
7-Sep-16,610.57,614.54,608.51,614.54,"9,679,610,000",0.006502121,1
6-Sep-16,606.51,610.83,605.09,610.44,"9,614,140,000",0.006479695,1
5-Sep-16,608.99,609.05,602.24,606.59,"9,652,490,000",-0.003940951,0
4-Sep-16,598.59,611.84,596.85,608.63,"9,486,370,000",0.016772749,1
3-Sep-16,575.55,599.5,574.06,598.21,"9,120,440,000",0.039371036,1
2-Sep-16,572.41,575.64,570.81,575.54,"9,069,550,000",0.005468109,1
1-Sep-16,575.55,576.31,571.81,572.3,"9,118,280,000",-0.005646773,0
31-Aug-16,577.59,577.86,573.64,575.47,"9,149,730,000",-0.003670424,0
30-Aug-16,574.11,578.36,574.11,577.5,"9,093,530,000",0.005904792,1
29-Aug-16,574.07,576.28,573.47,574.11,"9,091,830,000",6.97E-05,1
28-Aug-16,569.83,574.04,569.74,573.91,"9,023,610,000",0.00716003,1
27-Aug-16,579.45,579.85,568.63,569.95,"9,174,990,000",-0.016394857,0
26-Aug-16,577.75,580.62,576.86,579.65,"9,147,170,000",0.00328862,1
25-Aug-16,580.18,580.45,575.17,577.76,"9,184,700,000",-0.004171119,0
24-Aug-16,583.41,583.59,579.86,580.18,"9,234,800,000",-0.005536415,0
23-Aug-16,586.77,589.47,581.63,583.41,"9,286,930,000",-0.005726264,0
22-Aug-16,581.31,588.45,580.59,586.75,"9,199,410,000",0.009358174,1
21-Aug-16,581.94,584.16,580.22,581.31,"9,208,210,000",-0.001082586,0
20-Aug-16,576.08,582.82,575.46,581.7,"9,114,500,000",0.00975559,1
19-Aug-16,574.34,578.24,574.18,575.63,"9,085,820,000",0.002246056,1
18-Aug-16,573.71,577.79,573.43,574.32,"9,074,760,000",0.001063255,1
17-Aug-16,577.76,580.89,571.43,573.22,"9,138,030,000",-0.007857934,0
16-Aug-16,567.24,581.74,566.72,577.44,"8,970,770,000",0.017981807,1
15-Aug-16,570.49,573.58,563.24,567.24,"9,021,180,000",-0.005696857,0
14-Aug-16,585.59,585.67,564.78,570.47,"9,258,730,000",-0.025820113,0
13-Aug-16,587.36,589.77,584.98,585.59,"9,285,530,000",-0.003013484,0
12-Aug-16,588.8,589.91,583.81,587.56,"9,307,250,000",-0.002105978,0
11-Aug-16,592.12,597.54,589.12,589.12,"9,358,770,000",-0.005066541,0
10-Aug-16,587.65,599.98,586.37,592.1,"9,286,960,000",0.007572535,1
9-Aug-16,591.04,591.09,584.79,587.8,"9,339,660,000",-0.005481862,0
8-Aug-16,592.74,592.99,588.05,591.05,"9,365,440,000",-0.002851166,0
7-Aug-16,587.77,597.51,586.82,592.69,"9,285,940,000",0.008370621,1
6-Aug-16,575.03,588.4,569.47,587.78,"9,083,510,000",0.022172756,1
5-Aug-16,578.28,578.28,569.98,575.04,"9,133,690,000",-0.005602822,0
4-Aug-16,566.33,579.5,565.78,578.29,"8,943,870,000",0.021118429,1
3-Aug-16,548.66,573.36,541.55,566.36,"8,663,670,000",0.032260416,1
2-Aug-16,606.4,612.85,531.33,547.47,"9,574,320,000",-0.097180079,0
1-Aug-16,624.6,626.12,605.88,606.27,"9,860,620,000",-0.029346782,0
31-Jul-16,655.1,655.28,624.37,624.68,"10,340,900,000",-0.046435659,0
30-Jul-16,657.01,658.22,654.21,655.05,"10,370,100,000",-0.002983212,0
29-Jul-16,655.11,657.8,654.79,656.99,"10,338,900,000",0.002869747,1
28-Jul-16,654.49,657.6,654.49,655.03,"10,328,100,000",0.00082507,1
27-Jul-16,651.63,657.46,648.45,654.35,"10,281,900,000",0.004174148,1
26-Jul-16,654.23,656.23,645.88,651.78,"10,321,900,000",-0.00374486,0
25-Jul-16,661.26,661.83,653.39,654.1,"10,431,900,000",-0.010827814,0
24-Jul-16,655.41,663.11,652.79,661.28,"10,338,600,000",0.008956226,1
23-Jul-16,650.73,656.37,648.52,655.56,"10,263,700,000",0.007422433,1
22-Jul-16,664.92,666.58,646.72,650.62,"10,486,600,000",-0.021506347,0
21-Jul-16,665.23,666.22,660.41,665.01,"10,490,300,000",-0.000330713,0
20-Jul-16,672.81,672.93,663.36,665.68,"10,608,600,000",-0.010597345,0
19-Jul-16,672.74,673.28,667.63,672.86,"10,606,500,000",0.000178375,1
18-Jul-16,679.81,681.55,668.63,673.11,"10,716,800,000",-0.009855695,0
17-Jul-16,661.99,682.37,661.99,679.46,"10,434,700,000",0.026390127,1
16-Jul-16,663.78,666.46,659.33,660.77,"10,461,700,000",-0.004534635,0
15-Jul-16,659.17,667.08,659.04,663.25,"10,387,900,000",0.006189602,1
14-Jul-16,652.92,662.9,652.92,658.08,"10,288,400,000",0.007902959,1
13-Jul-16,664.8,668.7,654.47,654.47,"10,474,500,000",-0.015538508,0
12-Jul-16,648.28,675.26,646.78,664.55,"10,213,100,000",0.02509718,1
11-Jul-16,648.48,659.63,644.98,647.66,"10,215,200,000",-0.001264495,0
10-Jul-16,650.6,652.29,641.26,649.36,"10,247,300,000",-0.001905933,0
9-Jul-16,666.38,666.38,633.4,650.96,"10,493,800,000",-0.02313995,0
8-Jul-16,640.69,666.71,636.47,666.52,"10,086,900,000",0.040315909,1
7-Jul-16,678.09,682.43,611.83,640.56,"10,673,400,000",-0.055346635,0
6-Jul-16,670.42,681.9,670.42,677.33,"10,550,300,000",0.010306972,1
5-Jul-16,683.21,683.49,665.07,670.63,"10,749,100,000",-0.018413079,0
4-Jul-16,658.8,683.66,650.51,683.66,"10,362,700,000",0.037735276,1
3-Jul-16,704.97,704.97,649.01,658.66,"11,086,100,000",-0.065690739,0
2-Jul-16,676.73,703.7,676.4,703.7,"10,639,600,000",0.039853413,1
1-Jul-16,672.51,686.15,669.59,676.3,"10,570,600,000",0.005635604,1
30-Jun-16,640.59,675.4,636.61,673.34,"10,066,400,000",0.051124744,1
29-Jun-16,644.12,644.68,628.28,639.89,"10,119,600,000",-0.006567099,0
28-Jun-16,658.1,659.25,637.77,647,"10,336,800,000",-0.016866738,0
27-Jun-16,629.35,655.27,620.52,655.27,"9,882,840,000",0.04118535,1
26-Jun-16,665.93,665.98,616.93,629.37,"10,454,900,000",-0.054900665,0
25-Jun-16,665.28,691.73,646.56,665.12,"10,442,000,000",-0.0002405,0
24-Jun-16,625.58,681.73,625.27,665.3,"9,816,730,000",0.063493078,1
23-Jun-16,597.44,629.33,558.14,623.98,"9,373,190,000",0.044422871,1
22-Jun-16,665.91,678.67,587.48,596.12,"10,445,300,000",-0.104803952,0
21-Jun-16,735.88,735.88,639.07,666.65,"11,540,000,000",-0.094077839,0
20-Jun-16,763.93,764.08,732.73,737.23,"11,976,700,000",-0.034950846,0
19-Jun-16,756.69,766.62,745.63,763.78,"11,859,800,000",0.009369755,1
18-Jun-16,748.76,777.99,733.93,756.23,"11,732,600,000",0.009976494,1
17-Jun-16,768.49,775.36,716.56,748.91,"12,038,900,000",-0.025478536,0
16-Jun-16,696.52,773.72,696.52,766.31,"10,908,900,000",0.100198128,1
15-Jun-16,685.68,696.3,672.56,694.47,"10,736,600,000",0.012819391,1
14-Jun-16,704.5,704.5,662.8,685.56,"11,028,900,000",-0.026884315,0
13-Jun-16,671.65,716,664.49,704.38,"10,511,900,000",0.048730738,1
12-Jun-16,609.68,684.84,607.04,672.78,"9,539,850,000",0.103496916,1
11-Jun-16,578.67,607.12,578.67,606.73,"9,052,360,000",0.048490504,1
10-Jun-16,575.84,579.13,573.33,577.47,"9,005,920,000",0.002830647,1
9-Jun-16,582.2,582.2,570.95,574.63,"9,103,080,000",-0.013002405,0
8-Jun-16,577.17,582.84,573.13,581.64,"9,022,250,000",0.007744685,1
7-Jun-16,585.45,590.26,567.51,576.6,"9,149,580,000",-0.015116577,0
6-Jun-16,574.6,586.47,574.6,585.54,"8,977,700,000",0.019039332,1
5-Jun-16,573.31,582.81,569.18,574.98,"8,955,060,000",0.002912909,1
4-Jun-16,569.71,590.13,564.24,572.73,"8,897,080,000",0.005300943,1
3-Jun-16,537.68,574.64,536.92,569.19,"8,395,070,000",0.05860363,1
2-Jun-16,536.51,540.35,533.08,537.97,"8,375,000,000",0.002721291,1
1-Jun-16,531.11,543.08,525.64,536.92,"8,288,680,000",0.010939353,1
31-May-16,534.19,546.62,520.66,531.39,"8,335,100,000",-0.005241581,0
30-May-16,528.47,544.35,522.96,533.86,"8,243,960,000",0.010199254,1
29-May-16,527.48,553.96,512.18,526.23,"8,226,500,000",-0.002369758,0
28-May-16,473.03,533.47,472.7,530.04,"7,375,780,000",0.120520897,1
27-May-16,453.52,478.15,453.52,473.46,"7,070,010,000",0.04396719,1
26-May-16,449.67,453.64,447.9,453.38,"7,008,500,000",0.008250495,1
25-May-16,446.06,450.3,446.06,449.6,"6,950,690,000",0.007936152,1
24-May-16,444.29,447.1,443.93,445.98,"6,921,460,000",0.003803822,1
23-May-16,439.35,444.35,438.82,444.15,"6,842,470,000",0.01092523,1
22-May-16,443.22,443.43,439.04,439.32,"6,900,700,000",-0.008799242,0
21-May-16,442.97,443.78,441.71,443.19,"6,895,230,000",0.000496648,1
20-May-16,437.79,444.05,437.39,442.68,"6,813,080,000",0.011169739,1
19-May-16,454.52,454.63,438.71,438.71,"7,072,090,000",-0.034783948,0
18-May-16,453.69,456,453.3,454.62,"7,057,390,000",0.002049858,1
17-May-16,454.01,455.07,453.61,453.78,"7,060,730,000",-0.000506597,0
16-May-16,457.59,458.2,452.94,454.16,"7,114,740,000",-0.007495793,0
15-May-16,455.76,458.69,455.46,457.57,"7,084,760,000",0.003971388,1
14-May-16,455.82,456.84,454.79,455.67,"7,084,100,000",-0.000329077,0
13-May-16,454.85,457.06,453.45,455.67,"7,067,270,000",0.001802792,1
12-May-16,452.45,454.95,449.25,454.77,"7,028,330,000",0.005127638,1
11-May-16,450.86,454.58,450.86,452.73,"7,002,230,000",0.004147629,1
10-May-16,460.52,461.93,448.95,450.89,"7,150,370,000",-0.020911144,0
9-May-16,458.21,462.48,456.53,460.48,"7,112,510,000",0.00495406,1
8-May-16,458.43,459.42,455.98,458.55,"7,114,060,000",0.000261763,1
7-May-16,459.64,460.68,457.32,458.54,"7,131,120,000",-0.002393177,0
6-May-16,447.94,461.38,447.07,459.6,"6,947,800,000",0.026030272,1
5-May-16,446.71,448.51,445.88,447.98,"6,926,990,000",0.002843008,1
4-May-16,450.18,450.38,445.63,446.72,"6,978,950,000",-0.007685815,0
3-May-16,444.73,451.1,442.62,450.3,"6,892,690,000",0.012524453,1
2-May-16,451.93,452.44,441.78,444.67,"7,002,610,000",-0.016064435,0
1-May-16,448.48,452.48,447.93,451.88,"6,947,430,000",0.007581163,1
30-Apr-16,455.18,455.59,447.7,448.32,"7,049,460,000",-0.015070961,0
29-Apr-16,449.41,455.38,446.02,455.1,"6,958,330,000",0.012661044,1
28-Apr-16,445.04,449.55,436.65,449.01,"6,889,170,000",0.008920546,1
27-Apr-16,466.26,467.08,444.13,444.69,"7,216,190,000",-0.046261742,0
26-Apr-16,461.65,467.96,461.62,466.09,"7,143,060,000",0.009617676,1
25-Apr-16,459.12,466.62,453.59,461.43,"7,102,490,000",0.005031364,1
24-Apr-16,450.56,460.15,448.93,458.56,"6,968,570,000",0.017755682,1
23-Apr-16,445.86,450.28,444.33,450.28,"6,894,280,000",0.009913426,1
22-Apr-16,449.69,449.81,444.15,445.74,"6,951,860,000",-0.008783829,0
21-Apr-16,441.42,450.55,440.95,449.43,"6,822,320,000",0.018145983,1
20-Apr-16,435.32,443.05,434.41,441.39,"6,726,370,000",0.013943766,1
19-Apr-16,428.7,436.02,428.1,435.51,"6,622,450,000",0.015885234,1
18-Apr-16,427.61,429.27,427.09,428.59,"6,604,150,000",0.002291808,1
17-Apr-16,430.64,431.37,426.08,427.4,"6,649,170,000",-0.007523686,0
16-Apr-16,429.57,432.63,428.98,430.57,"6,631,310,000",0.002327909,1
15-Apr-16,424.43,429.93,424.43,429.71,"6,550,350,000",0.012440214,1
14-Apr-16,423.94,425.37,423.01,424.28,"6,541,030,000",0.000802,1
13-Apr-16,425.63,426.66,422.92,423.73,"6,565,470,000",-0.004463971,0
12-Apr-16,422.84,427.28,422.84,425.19,"6,520,870,000",0.005557658,1
11-Apr-16,421.87,422.74,420.53,422.48,"6,504,290,000",0.001445943,1
10-Apr-16,419.59,422.44,419.26,421.56,"6,467,330,000",0.004695059,1
9-Apr-16,420.81,420.89,416.51,419.41,"6,484,410,000",-0.003326917,0
8-Apr-16,422.91,425.36,419.63,420.35,"6,515,190,000",-0.006053297,0
7-Apr-16,423.62,423.66,420.52,422.75,"6,524,680,000",-0.002053727,0
6-Apr-16,424.28,424.53,422.73,423.41,"6,533,260,000",-0.002050533,0
5-Apr-16,421.02,424.26,420.61,424.03,"6,481,350,000",0.007149304,1
4-Apr-16,421.3,422.34,419.6,421.44,"6,483,910,000",0.000332305,1
3-Apr-16,421.17,421.58,419.7,420.9,"6,480,470,000",-0.000641071,0
2-Apr-16,418.42,422.08,418.42,420.87,"6,436,700,000",0.005855361,1
1-Apr-16,416.76,418.17,415.83,417.96,"6,409,540,000",0.002879355,1
31-Mar-16,415.26,418.37,415.26,416.73,"6,385,140,000",0.003539951,1
30-Mar-16,416.83,416.83,412.5,414.82,"6,407,840,000",-0.00482211,0
29-Mar-16,424.3,426.2,412.68,416.52,"6,521,010,000",-0.018336083,0
28-Mar-16,426.55,426.86,423.29,424.23,"6,553,700,000",-0.005438987,0
27-Mar-16,418.14,428.8,417.71,426.76,"6,423,040,000",0.020615105,1
26-Mar-16,417.37,418.99,416.26,417.94,"6,409,500,000",0.001365695,1
25-Mar-16,416.51,418.08,415.56,417.18,"6,394,850,000",0.001608605,1
24-Mar-16,418.42,418.68,415.49,416.39,"6,422,730,000",-0.004851585,0
23-Mar-16,418.16,419.27,417.36,418.04,"6,417,130,000",-0.000286971,0
22-Mar-16,413.13,418.38,412.53,418.09,"6,338,430,000",0.012005906,1
21-Mar-16,413.42,413.42,410.38,413.31,"6,341,380,000",-0.000266073,0
20-Mar-16,410.4,414.63,410.4,413.75,"6,293,610,000",0.008162768,1
19-Mar-16,409.26,410.98,407.23,410.44,"6,274,790,000",0.002883253,1
18-Mar-16,420.55,420.55,406.14,409.55,"6,446,330,000",-0.026156224,0
17-Mar-16,417.89,421,417.89,420.62,"6,404,130,000",0.00653282,1
16-Mar-16,416.89,417.69,415.91,417.01,"6,387,190,000",0.000287846,1
15-Mar-16,416.39,418.13,414.99,416.83,"6,377,870,000",0.001056702,1
14-Mar-16,414.2,416.68,414.2,416.44,"6,342,780,000",0.005408015,1
13-Mar-16,411.65,416.6,411.64,414.06,"6,302,330,000",0.005854488,1
12-Mar-16,421.61,421.8,410.09,411.62,"6,453,260,000",-0.023694884,0
11-Mar-16,417.24,423.93,417.01,421.69,"6,384,740,000",0.010665325,1
10-Mar-16,414.74,417.51,413.25,417.13,"6,344,960,000",0.005762646,1
9-Mar-16,413.89,416.03,411.61,414.86,"6,330,230,000",0.002343618,1
8-Mar-16,414.46,416.24,411.09,413.97,"6,337,370,000",-0.001182261,0
7-Mar-16,407.76,415.92,406.31,414.32,"6,233,430,000",0.016087895,1
